0.116,-0.127,-0.995
0.117,-0.125,-0.993
0.118,-0.127,-0.993
0.118,-0.127,-0.991
0.118,-0.127,-0.994
0.119,-0.126,-0.995
0.120,-0.127,-0.992
0.117,-0.126,-0.995
0.117,-0.125,-0.994
0.118,-0.125,-0.994
0.116,-0.124,-0.995
0.117,-0.126,-0.994
0.119,-0.123,-0.990
0.121,-0.125,-0.997
0.117,-0.125,-0.996
0.118,-0.122,-0.991
0.120,-0.126,-0.997
0.118,-0.125,-0.987
0.118,-0.125,-0.998
0.117,-0.128,-0.995
0.117,-0.122,-0.989
0.117,-0.122,-0.999
0.115,-0.120,-0.995
0.115,-0.122,-0.994
0.116,-0.126,-0.995
0.117,-0.121,-0.993
0.117,-0.125,-0.998
0.116,-0.123,-0.992
0.115,-0.120,-0.992
0.114,-0.123,-0.997
0.116,-0.123,-0.997
0.116,-0.123,-0.995
0.117,-0.123,-0.992
0.118,-0.123,-0.991
0.119,-0.124,-0.998
0.115,-0.122,-0.996
0.117,-0.125,-0.994
0.119,-0.127,-0.995
0.119,-0.126,-0.990
0.120,-0.124,-0.996
0.118,-0.124,-0.992
0.117,-0.125,-0.991
0.118,-0.126,-0.996
0.120,-0.125,-0.995
0.118,-0.128,-0.996
0.116,-0.126,-0.993
0.117,-0.126,-0.995
0.118,-0.124,-0.995
0.120,-0.124,-0.994
0.121,-0.125,-0.996
0.120,-0.128,-0.997
0.118,-0.127,-0.991
0.118,-0.126,-0.993
0.116,-0.125,-0.996
0.116,-0.122,-0.992
0.116,-0.124,-0.997
0.116,-0.126,-0.994
0.114,-0.123,-0.989
0.115,-0.122,-0.993
0.117,-0.121,-0.993
0.116,-0.122,-0.994
0.118,-0.123,-0.995
0.117,-0.123,-0.996
0.116,-0.125,-0.995
0.117,-0.123,-0.995
0.117,-0.124,-0.997
0.118,-0.125,-0.992
0.114,-0.121,-0.995
0.115,-0.124,-0.996
0.116,-0.125,-0.996
0.118,-0.124,-0.996
0.117,-0.125,-0.995
0.119,-0.126,-0.994
0.119,-0.125,-0.994
0.119,-0.124,-0.993
0.119,-0.126,-0.994
0.117,-0.127,-0.995
0.120,-0.125,-0.993
0.118,-0.127,-0.993
0.119,-0.128,-0.995
0.118,-0.127,-0.992
0.117,-0.126,-0.994
0.117,-0.125,-0.996
0.118,-0.123,-0.995
