0.116,-0.121,-0.998
0.115,-0.121,-0.994
0.112,-0.118,-0.993
0.116,-0.121,-0.995
0.118,-0.122,-0.995
0.120,-0.124,-0.994
0.121,-0.130,-0.996
0.120,-0.127,-0.994
0.117,-0.127,-0.997
0.117,-0.122,-0.993
0.119,-0.121,-0.994
0.117,-0.127,-0.998
0.118,-0.128,-0.990
0.121,-0.127,-0.991
0.119,-0.126,-0.995
0.115,-0.123,-0.993
0.117,-0.127,-0.995
0.119,-0.127,-0.996
0.120,-0.128,-0.993
0.122,-0.127,-0.996
0.119,-0.125,-0.990
0.116,-0.123,-0.992
0.117,-0.123,-0.994
0.117,-0.126,-0.995
0.120,-0.127,-0.995
0.120,-0.127,-0.994
0.117,-0.123,-0.997
0.115,-0.118,-0.994
0.112,-0.118,-0.996
0.113,-0.119,-0.996
0.115,-0.121,-0.994
0.115,-0.125,-0.995
0.116,-0.124,-0.997
0.114,-0.122,-0.994
0.115,-0.121,-0.993
0.113,-0.123,-0.991
0.116,-0.123,-0.993
0.118,-0.124,-0.996
0.117,-0.124,-0.994
0.115,-0.123,-0.997
0.115,-0.123,-0.993
0.117,-0.121,-0.992
0.117,-0.124,-0.996
0.119,-0.127,-0.993
0.117,-0.127,-0.998
0.118,-0.125,-0.996
0.116,-0.124,-0.994
0.119,-0.125,-0.996
0.120,-0.127,-0.990
0.117,-0.128,-0.991
0.119,-0.125,-0.993
0.119,-0.125,-0.996
0.118,-0.125,-0.994
0.117,-0.124,-0.996
0.119,-0.123,-0.995
0.118,-0.126,-0.994
0.120,-0.127,-0.995
0.118,-0.127,-0.993
0.117,-0.125,-0.995
0.115,-0.121,-0.993
0.116,-0.120,-0.994
0.116,-0.123,-0.994
0.114,-0.123,-0.993
0.115,-0.122,-0.995
0.115,-0.122,-0.998
0.114,-0.121,-0.995
0.115,-0.120,-0.994
0.116,-0.124,-0.994
0.116,-0.124,-0.995
0.117,-0.124,-0.992
0.117,-0.123,-0.994
0.114,-0.122,-0.993
0.116,-0.120,-0.994
0.117,-0.124,-0.997
0.119,-0.123,-0.993
0.119,-0.123,-0.994
0.115,-0.124,-0.999
0.115,-0.125,-0.995
0.119,-0.125,-0.996
0.118,-0.125,-0.997
0.119,-0.125,-0.992
0.120,-0.127,-0.992
0.119,-0.126,-0.994
0.120,-0.127,-0.993
0.118,-0.126,-0.995
0.118,-0.126,-0.995
0.118,-0.125,-0.996
0.117,-0.127,-0.996
0.119,-0.128,-0.995
0.119,-0.126,-0.993
0.116,-0.123,-0.992
0.115,-0.122,-0.992
0.117,-0.125,-0.997
0.118,-0.125,-0.995
0.117,-0.124,-0.994
0.117,-0.121,-0.995
0.115,-0.124,-0.994
0.114,-0.119,-0.993
0.116,-0.122,-0.996
0.118,-0.123,-0.997
0.117,-0.123,-0.994
0.117,-0.121,-0.995
0.116,-0.121,-0.993
0.116,-0.120,-0.995
0.116,-0.121,-0.994
0.116,-0.125,-0.995
0.117,-0.126,-0.993
0.116,-0.123,-0.996
0.117,-0.122,-0.994
0.117,-0.122,-0.991
0.116,-0.124,-0.992
0.118,-0.125,-0.991
0.119,-0.124,-0.993
0.119,-0.125,-0.993
0.118,-0.124,-0.994
0.119,-0.123,-0.992
0.118,-0.125,-0.996
0.120,-0.129,-0.995
0.121,-0.126,-0.994
0.120,-0.126,-0.996
0.118,-0.125,-0.992
0.117,-0.126,-0.993
0.118,-0.126,-0.992
0.117,-0.124,-0.993
0.117,-0.125,-0.995
0.119,-0.125,-0.992
0.117,-0.124,-0.994
0.115,-0.125,-0.995
0.117,-0.123,-0.995
0.116,-0.123,-0.993
0.116,-0.124,-0.994
0.116,-0.124,-0.993
0.117,-0.123,-0.994
0.115,-0.123,-0.993
0.113,-0.121,-0.994
0.114,-0.122,-0.993
0.115,-0.123,-0.996
0.116,-0.123,-0.995
0.118,-0.121,-0.991
0.116,-0.122,-0.996
0.114,-0.122,-0.994
0.116,-0.122,-0.993
0.116,-0.124,-0.994
0.116,-0.122,-0.993
0.117,-0.125,-0.995
0.119,-0.125,-0.994
0.118,-0.124,-0.995
0.118,-0.125,-0.997
0.119,-0.127,-0.992
0.118,-0.126,-0.994
0.118,-0.127,-0.996
0.118,-0.126,-0.995
0.119,-0.125,-0.997
0.119,-0.125,-0.996
0.120,-0.125,-0.995
0.120,-0.125,-0.995
0.117,-0.126,-0.995
0.118,-0.125,-0.995
0.118,-0.125,-0.990
0.118,-0.121,-0.992
0.116,-0.125,-0.994
0.117,-0.125,-0.993
0.118,-0.123,-0.993
0.116,-0.124,-0.992
0.118,-0.121,-0.997
0.117,-0.121,-0.995
0.114,-0.121,-0.995
0.116,-0.124,-0.996
0.118,-0.120,-0.994
0.116,-0.121,-0.991
0.116,-0.123,-0.993
0.116,-0.120,-0.994
0.116,-0.120,-0.995
0.115,-0.125,-0.995
0.115,-0.123,-0.996
0.115,-0.121,-0.997
0.118,-0.124,-0.997
0.115,-0.122,-0.995
0.115,-0.123,-0.994
0.117,-0.124,-0.996
0.119,-0.124,-0.995
0.117,-0.124,-0.996
0.119,-0.125,-0.995
0.118,-0.125,-0.993
0.117,-0.125,-0.992
0.119,-0.126,-0.994
0.118,-0.126,-0.996
0.119,-0.126,-0.996
0.120,-0.126,-0.994
0.118,-0.125,-0.995
0.119,-0.125,-0.997
0.118,-0.125,-0.995
0.118,-0.125,-0.993
0.118,-0.125,-0.995
0.115,-0.125,-0.993
0.117,-0.125,-0.994
0.118,-0.124,-0.994
0.119,-0.123,-0.992
0.117,-0.124,-0.994
0.115,-0.122,-0.996
0.118,-0.125,-0.993
0.117,-0.125,-0.995
0.117,-0.120,-0.995
0.116,-0.121,-0.994
0.113,-0.123,-0.992
0.114,-0.122,-0.997
0.118,-0.121,-0.992
0.118,-0.122,-0.993
0.118,-0.121,-0.995
0.117,-0.123,-0.994
0.117,-0.122,-0.998
0.117,-0.125,-0.996
0.117,-0.125,-0.993
0.117,-0.123,-0.994
0.118,-0.125,-0.995
0.116,-0.125,-0.995
0.117,-0.125,-0.993
0.118,-0.124,-0.995
0.119,-0.125,-0.993
0.118,-0.125,-0.992
0.118,-0.123,-0.994
0.117,-0.125,-0.995
0.119,-0.124,-0.992
0.118,-0.125,-0.993
0.117,-0.127,-0.996
0.117,-0.125,-0.995
0.118,-0.124,-0.993
0.119,-0.125,-0.994
0.117,-0.127,-0.996
0.118,-0.125,-0.992
0.118,-0.125,-0.995
0.117,-0.126,-0.992
0.116,-0.123,-0.996
0.115,-0.123,-0.995
0.116,-0.121,-0.993
0.117,-0.121,-0.992
0.116,-0.125,-0.995
0.118,-0.123,-0.994
0.116,-0.122,-0.993
0.118,-0.122,-0.995
0.117,-0.122,-0.994
0.116,-0.124,-0.993
0.116,-0.123,-0.995
0.117,-0.121,-0.996
0.116,-0.122,-0.994
0.117,-0.123,-0.994
0.117,-0.125,-0.995
0.118,-0.125,-0.992
0.117,-0.125,-0.993
0.117,-0.125,-0.992
0.118,-0.122,-0.996
0.117,-0.124,-0.997
0.118,-0.125,-0.995
0.118,-0.125,-0.995
0.117,-0.125,-0.994
0.116,-0.128,-0.993
0.119,-0.126,-0.996
0.120,-0.126,-0.996
0.119,-0.126,-0.991
0.119,-0.126,-0.993
0.118,-0.127,-0.997
0.117,-0.125,-0.992
0.117,-0.124,-0.992
0.119,-0.125,-0.994
0.116,-0.126,-0.996
0.117,-0.125,-0.996
0.116,-0.122,-0.994
0.117,-0.122,-0.992
0.116,-0.123,-0.993
0.118,-0.124,-0.995
0.116,-0.123,-0.997
0.116,-0.123,-0.997
0.116,-0.121,-0.991
0.115,-0.124,-0.997
0.117,-0.126,-0.994
0.117,-0.125,-0.991
0.117,-0.123,-0.993
0.118,-0.124,-0.993
0.116,-0.125,-0.993
0.117,-0.123,-0.996
0.117,-0.125,-0.993
0.117,-0.124,-0.993
0.116,-0.125,-0.994
0.116,-0.124,-0.996
0.117,-0.124,-0.993
0.119,-0.123,-0.993
0.118,-0.123,-0.995
0.120,-0.125,-0.996
0.121,-0.125,-0.995
0.120,-0.125,-0.993
0.116,-0.125,-0.994
0.117,-0.125,-0.991
0.117,-0.125,-0.996
0.120,-0.124,-0.994
0.119,-0.125,-0.991
0.117,-0.125,-0.992
0.116,-0.125,-0.996
0.118,-0.125,-0.995
0.116,-0.124,-0.995
0.116,-0.123,-0.995
0.118,-0.123,-0.994
0.117,-0.124,-0.993
0.115,-0.124,-0.990
0.117,-0.124,-0.993
0.117,-0.123,-0.995
0.116,-0.123,-0.996
0.115,-0.123,-0.994
0.116,-0.123,-0.994
0.117,-0.124,-0.993
0.116,-0.125,-0.994
0.117,-0.125,-0.996
0.118,-0.124,-0.996
0.116,-0.125,-0.997
0.117,-0.123,-0.996
0.116,-0.124,-0.995
0.116,-0.122,-0.993
0.118,-0.122,-0.993
0.120,-0.124,-0.994
0.119,-0.124,-0.994
0.118,-0.125,-0.993
0.118,-0.125,-0.995
0.118,-0.127,-0.993
0.117,-0.125,-0.994
0.117,-0.125,-0.994
0.117,-0.125,-0.992
0.118,-0.124,-0.995
0.118,-0.125,-0.996
0.118,-0.125,-0.995
0.118,-0.125,-0.995
0.117,-0.124,-0.994
0.119,-0.124,-0.994
0.118,-0.123,-0.994
0.116,-0.125,-0.993
0.118,-0.124,-0.997
0.117,-0.124,-0.994
0.114,-0.124,-0.993
0.117,-0.125,-0.994
0.115,-0.125,-0.995
0.116,-0.124,-0.998
0.115,-0.122,-0.995
0.116,-0.122,-0.993
0.117,-0.122,-0.993
0.118,-0.125,-0.996
0.117,-0.123,-0.996
0.119,-0.123,-0.997
0.117,-0.121,-0.997
0.119,-0.121,-0.994
0.118,-0.124,-0.992
0.116,-0.125,-0.993
0.117,-0.124,-0.991
0.118,-0.124,-0.993
0.117,-0.125,-0.999
0.115,-0.124,-0.995
0.117,-0.123,-0.992
0.117,-0.124,-0.994
0.117,-0.126,-0.996
0.119,-0.128,-0.994
0.116,-0.125,-0.994
0.117,-0.124,-0.994
0.119,-0.125,-0.994
0.118,-0.126,-0.992
0.119,-0.125,-0.994
0.120,-0.126,-0.996
0.117,-0.127,-0.995
0.117,-0.125,-0.991
